dist,GT,highRes,ShighRes,Fmean,Fmedian,FSCmean,FSCmedian,FSCpam,FSCkml,RWGPS,SFmean,SFmedian,SFSCmean,SFSCmedian,SFSCpam,SFSCkml
507,27.67140171,27.562,27.53534215,21.81331305,24.55933596,27.15471199,27.76522815,28.81458332,27.19494132,7.5,21.58193086,24.48964323,27.14794966,27.76316975,28.80671172,27.19083809
508,27.70244177,27.5935,27.56564469,21.83354115,24.58914859,27.17818083,27.79452694,28.84131159,27.20603396,7.6,21.61632914,24.51946587,27.17131186,27.79518886,28.83429582,27.21439678
509,27.73348183,27.625,27.59595548,21.85293019,24.62727443,27.20158064,27.8236303,28.86794783,27.2358582,7.6,21.65084485,24.54932518,27.19464474,27.82728021,28.86182164,27.23794249
510,27.76255521,27.6465,27.6263164,21.87191524,24.72590199,27.22491378,27.85254294,28.89449217,27.25322574,7.6,21.68543174,24.57921911,27.217948,27.85940254,28.8892897,27.2614932
511,27.79162859,27.668,27.65673879,21.88899986,24.74583404,27.24817822,27.88126942,28.9209448,27.27986742,7.6,21.72008635,24.60914118,27.24122132,27.89156662,28.91670046,27.28501188
512,27.82070198,27.6895,27.68721943,21.94621708,24.74037674,27.27137158,27.90981408,28.94730591,27.30273879,7.6,21.75480229,24.63903285,27.26446435,27.92382164,28.94405436,27.30854473
513,27.84977536,27.711,27.71775514,21.96823759,24.73821171,27.29449392,27.93822152,28.97357575,27.32409912,7.6,21.78957593,24.66880118,27.28767665,27.95616181,28.97135182,27.33201657
514,27.87884874,27.7325,27.74834278,21.98945463,24.77624565,27.31755013,27.96689961,28.99975458,27.35117046,7.6,21.82441169,24.69846687,27.31085778,27.98858119,28.99859319,27.35536406
515,27.90792212,27.754,27.77897923,22.00932059,24.79475986,27.34054054,27.99582964,29.02584271,27.37059281,7.7,21.85931448,24.72829302,27.33400728,28.02107563,29.02577882,27.37861446
516,27.9369955,27.7755,27.8096614,22.07449617,24.82764958,27.36346355,28.02499296,29.05184045,27.40842885,7.7,21.89428985,24.75833337,27.35712472,28.05363956,29.05290901,27.40179845
517,27.96606889,27.797,27.84038624,22.09580827,24.8574622,27.38632891,28.05438513,29.07774818,27.42271037,7.7,21.92934149,24.78848817,27.38020964,28.08626521,29.07998401,27.42494651
518,27.99514227,27.8185,27.8711507,22.11007046,24.88727483,27.40913969,28.08401489,29.10356627,27.44167896,7.7,21.96448279,24.81849162,27.40326161,28.11899174,29.10700404,27.44808291
519,28.02421565,27.84,27.9019518,22.13254846,24.91708745,27.43189195,28.11386574,29.12929515,27.46313963,7.7,21.99970342,24.84826118,27.42628023,28.15182405,29.13396927,27.471233
520,28.05508589,27.874,27.93267738,22.15441181,24.94690007,27.45458738,28.14392122,29.15493527,27.4961065,7.7,22.03503386,24.87810728,27.44926511,28.18475242,29.16087983,27.49432535
521,28.08595614,27.908,27.96333001,22.17617198,24.9767127,27.47722691,28.17784592,29.18048711,27.52642252,7.7,22.07020844,24.90773798,27.47221587,28.21776698,29.18773582,27.51732059
522,28.11682638,27.942,27.99391223,22.20501562,25.00652532,27.49980897,28.21333956,29.20595118,27.5465266,7.8,22.10532812,24.93735121,27.49513206,28.25079407,29.21453726,27.5403137
523,28.14769663,27.976,28.02442658,22.23945692,25.03929282,27.52233383,28.24897998,29.23132802,27.57410381,7.8,22.14050284,24.96690908,27.51801322,28.28377062,29.24128417,27.56323296
524,28.17856687,28.01,28.05487554,22.28905749,25.09929378,27.54480969,28.28475511,29.25661821,27.58646685,7.8,22.17573859,24.99652111,27.54085912,28.31663569,29.26797648,27.5861379
525,28.20943711,28.044,28.08526159,22.30965022,25.12330549,27.56723631,28.32065302,29.28182235,27.62359914,7.8,22.21023483,25.02564623,27.56366951,28.34941745,29.29461409,27.60897109
526,28.24030736,28.078,28.11558717,22.33076077,25.1471733,27.58961328,28.35670918,29.30694107,27.64623996,7.8,22.24475747,25.05458238,27.58644415,28.38211709,29.32119685,27.63178543
527,28.2711776,28.112,28.1458547,22.35481146,25.16988809,27.61194153,28.39295724,29.33197503,27.65503681,7.8,22.27929975,25.0838965,27.60918276,28.41473691,29.34772455,27.65458775
528,28.30204785,28.146,28.17606657,22.37961674,25.19229126,27.63422502,28.42939004,29.35692493,27.67877504,7.8,22.31328414,25.11356417,27.63188498,28.44728049,29.37419694,27.677317
529,28.33291809,28.18,28.20622515,22.40459754,25.20770059,27.65646199,28.46062631,29.3817915,27.70032647,7.8,22.34678713,25.14345884,27.6545504,28.47975149,29.40061371,27.70000625
530,28.3638801,28.212,28.2364274,22.43885721,25.23496631,27.67865044,28.4863088,29.40657548,27.73538651,7.7,22.38028417,25.17327242,27.67717859,28.51217102,29.42697451,27.72265232
531,28.3948421,28.244,28.26672441,22.46328736,25.26409115,27.70077827,28.51238466,29.43127767,27.75516467,7.7,22.41350498,25.20318805,27.69976905,28.54454988,29.4532789,27.74516778
532,28.42580411,28.276,28.29711637,22.4879575,25.29138748,27.72284616,28.53885198,29.45589888,27.77251839,7.7,22.4460069,25.23245839,27.72232126,28.57688929,29.47952643,27.76761392
533,28.45676611,28.308,28.32760349,22.51057395,25.3153992,27.74484993,28.56567525,29.48043996,27.79124763,7.6,22.47809367,25.26141198,27.74483472,28.60919056,29.50571656,27.7899814
534,28.48772812,28.34,28.35818607,22.53284255,25.29999157,27.76678537,28.59566211,29.50490178,27.82351202,7.6,22.51005982,25.29045253,27.767309,28.64147747,29.53184871,27.81231559
535,28.51869012,28.372,28.38886444,22.55510421,25.3256459,27.78865965,28.6296325,29.52928525,27.84421341,7.6,22.54173705,25.31975355,27.78974366,28.67375527,29.55792224,27.83465623
536,28.54965213,28.404,28.41963895,22.57804887,25.35130024,27.81044839,28.6636752,29.55359131,27.86069677,7.5,22.57296791,25.34926499,27.81213791,28.70602432,29.58393645,27.85699688
537,28.58061413,28.436,28.45051004,22.5983955,25.37230313,27.83213295,28.69779416,29.57792709,27.88384183,7.5,22.60330212,25.37834147,27.83449139,28.73825045,29.60989059,27.87925839
538,28.61157614,28.468,28.48147819,22.61974317,25.36121066,27.85376101,28.7319934,29.60239968,27.90430675,7.5,22.63259677,25.40751653,27.85680366,28.77038635,29.63578382,27.90145442
539,28.64253814,28.5,28.5125439,22.66119902,25.39945085,27.87533137,28.76627699,29.62699918,27.9239783,7.5,22.66108121,25.43699411,27.87907433,28.80245895,29.66161529,27.9235927
540,28.67439264,28.533,28.54367863,22.68263658,25.46137246,27.89684791,28.80064904,29.65171581,27.94431377,7.4,22.68901285,25.46613199,27.90130295,28.83450253,29.68738405,27.94565607
541,28.70624713,28.566,28.57474676,22.70474328,25.52159766,27.91832065,28.83511375,29.67653995,27.97697146,7.4,22.71599657,25.49478966,27.92348901,28.86651072,29.7130891,27.96780057
542,28.73810163,28.599,28.60574367,22.70068884,25.50309814,27.9397548,28.86965387,29.70146211,27.99547495,7.3,22.74166994,25.52333547,27.945632,28.89847727,29.7387294,27.9897709
543,28.76995612,28.632,28.63666468,22.72240817,25.52157333,27.96115414,28.90420816,29.72647296,28.01608246,7.3,22.76676931,25.55198003,27.96773146,28.93044877,29.76430381,28.01175438
544,28.80181062,28.665,28.6675051,22.73678267,25.54442588,27.9825186,28.93877678,29.75156329,28.03504419,7.3,22.79135308,25.58034982,27.98978676,28.96238882,29.78981117,28.03372696
545,28.83366511,28.698,28.69826019,22.75951041,25.57797608,28.00384628,28.97335987,29.77672403,28.06156173,7.3,22.81555126,25.60877908,28.01179733,28.99431384,29.81525023,28.05555579
546,28.86551961,28.731,28.7289252,22.78251737,25.60923239,28.02513837,29.00795761,29.80194627,28.07528413,7.2,22.83933971,25.63717344,28.03376263,29.02627902,29.84061968,28.07738708
547,28.8973741,28.764,28.75949533,22.80613827,25.6404887,28.04639688,29.04260332,29.82722123,28.094529,7.2,22.86216148,25.6652346,28.05568214,29.05831062,29.86591816,28.09911283
548,28.9292286,28.797,28.78996574,22.82828352,25.67174501,28.06762322,29.07710234,29.85254026,28.12162844,7.2,22.8844937,25.6931259,28.0775553,29.09041816,29.89114425,28.12082464
549,28.96108309,28.83,28.82033157,22.85033192,25.70446584,28.08882134,29.11008738,29.87789487,28.13810318,7.2,22.90638471,25.72054599,28.09938156,29.12261737,29.91629645,28.14246402
550,28.99173063,28.853,28.85070438,22.87378873,25.74896384,28.10999141,29.1431198,29.90327671,28.17246311,7.2,22.92770196,25.7476992,28.12116037,29.15480669,29.94137321,28.16398438
551,29.02237818,28.876,28.88122637,22.89556056,25.77183254,28.13113124,29.17619398,29.92867755,28.19106768,7.2,22.94813835,25.774203,28.14289125,29.18698479,29.96637291,28.18552425
552,29.05302572,28.899,28.91189426,22.92538557,25.80053194,28.15227739,29.20930434,29.95408931,28.20821208,7.2,22.96779447,25.79981068,28.16456488,29.21915031,29.99129388,28.20705411
553,29.08367326,28.922,28.94270484,22.88719919,25.82839255,28.17339776,29.2424454,29.97950408,28.22460301,7.2,22.98705346,25.8250696,28.18618202,29.25130181,30.01613437,28.22847814
554,29.11432081,28.945,28.97365505,22.90953161,25.85552634,28.19448938,29.27561173,30.00491404,28.25113821,7.2,23.0056494,25.85022981,28.207743,29.28343784,30.04089259,28.24986548
555,29.14496835,28.968,29.00474188,22.91150065,25.86354893,28.21555315,29.308798,30.03031155,28.26807428,7.2,23.02364465,25.87521025,28.22924799,29.31558174,30.06556666,28.27118088
556,29.17561589,28.991,29.03596246,22.93313938,25.89855407,28.23658447,29.34199893,30.05568909,28.29328236,7.2,23.04106505,25.89984889,28.25069705,29.34763696,30.09015465,28.29250855
557,29.20626343,29.014,29.06731399,22.95455052,25.91561582,28.25757574,29.37520933,30.0810393,28.31216819,7.2,23.05794319,25.92483184,28.27209022,29.37958103,30.11465458,28.31372591
558,29.23691098,29.037,29.09879379,22.976297,25.92617524,28.27854029,29.40671219,30.10635495,28.32982111,7.2,23.07477059,25.94944405,28.2934274,29.41153533,30.13906439,28.33487038
559,29.26755852,29.06,29.13039926,22.99788044,25.94030551,28.2994838,29.43802888,30.13162894,28.35838693,7.2,23.09105195,25.97373876,28.31470844,29.44338993,30.16338196,28.35594922
560,29.29553513,29.099,29.16215705,23.02113752,26.00840413,28.32040942,29.46927206,30.15685433,28.38197763,7.2,23.10666737,25.99804327,28.33593307,29.47513646,30.18760512,28.37690395
561,29.32351175,29.138,29.19397912,23.04306015,26.04492729,28.3413207,29.50044106,30.18202432,28.39532175,7.1,23.12225618,26.02263411,28.35710102,29.50674458,30.21173163,28.39782682
562,29.35148836,29.177,29.22585762,23.06709494,26.03335477,28.36222035,29.5315353,30.20713223,28.41859701,7.1,23.13730698,26.04687142,28.378212,29.53817897,30.23575918,28.4187811
563,29.37946497,29.216,29.25778476,23.08730925,26.01531508,28.38310773,29.5625308,30.23217153,28.43501931,7.1,23.1525093,26.0721546,28.39926572,29.56954424,30.25968542,28.43965153
564,29.40744159,29.255,29.28975279,23.11027499,26.00655986,28.40397775,29.59344128,30.25713586,28.45711072,7.1,23.16752014,26.09718018,28.42026126,29.60089257,30.28350792,28.46039764
565,29.4354182,29.294,29.32175409,23.13360447,26.06562689,28.42482709,29.62426683,30.28201896,28.47460033,7.1,23.18244303,26.12236287,28.44119453,29.63221305,30.3072242,28.48105153
566,29.46339481,29.333,29.35378108,23.13631537,26.03512229,28.44565491,29.65767216,30.30681472,28.50186414,7.1,23.19716401,26.14770373,28.46206929,29.6634726,30.33083171,28.50166321
567,29.49137142,29.372,29.38582625,23.15871355,26.05524015,28.46645269,29.69300502,30.3315172,28.51431454,7.1,23.21193884,26.17338796,28.48288507,29.69459633,30.35432785,28.52217369
568,29.51934804,29.411,29.41788217,23.18077957,26.07535802,28.48721052,29.73035477,30.35612056,28.53213755,7.1,23.22663605,26.1993569,28.50364134,29.72557683,30.37770997,28.542731
569,29.54732465,29.45,29.44994151,23.2023278,26.10438778,28.50792735,29.76381796,30.38061913,28.55342497,7.1,23.24251386,26.22552269,28.52433757,29.75630137,30.40097534,28.56310384
570,29.57795572,29.483,29.48196058,23.22359424,26.13957962,28.52859897,29.79561113,30.40500737,28.57798816,7,23.25841196,26.25180959,28.5449723,29.78680099,30.42412117,28.58341253
571,29.60858679,29.516,29.51396461,23.24432744,26.17477145,28.549225,29.82964957,30.42927989,28.59234293,7,23.2741432,26.27816929,28.56553927,29.81710205,30.44714464,28.60374772
572,29.63921786,29.549,29.5459498,23.26427775,26.22747153,28.56980489,29.86350996,30.45343142,28.61970031,7,23.29120685,26.30462245,28.58603283,29.84720758,30.47004285,28.62400151
573,29.66984893,29.582,29.57791241,23.28323587,26.25188408,28.59034082,29.89738027,30.47745684,28.64016023,7,23.30882546,26.33121114,28.60645951,29.87718641,30.49281285,28.64412192
574,29.70048001,29.615,29.60984877,23.3038054,26.28034695,28.61082714,29.93127129,30.5013512,28.6587499,6.9,23.32650454,26.35720197,28.62681897,29.90698325,30.51545163,28.6641208
575,29.73111108,29.648,29.64175526,23.32428851,26.31553878,28.63126159,29.96517248,30.52510964,28.67546553,6.9,23.34399539,26.38357366,28.64710532,29.93658618,30.53795613,28.68413718
576,29.76174215,29.681,29.67362838,23.34617845,26.35073062,28.65163893,29.99907327,30.54872748,28.69790564,6.9,23.36187865,26.41013967,28.66731867,29.9659202,30.56032323,28.70402532
577,29.79237322,29.714,29.70546465,23.36596869,26.37937277,28.6719675,30.03296315,30.57220016,28.71529655,6.9,23.37966665,26.43650559,28.68746405,29.99500593,30.58254977,28.72384047
578,29.82300429,29.747,29.73726068,23.33607383,26.31030379,28.69224058,30.06683156,30.59552328,28.73850649,6.9,23.39750044,26.46267784,28.70754099,30.02399194,30.60463252,28.74354144
579,29.85363536,29.78,29.76901315,23.35540554,26.33587458,28.71245885,30.10072212,30.61869256,28.74950443,6.9,23.41578589,26.48935572,28.72754331,30.05287534,30.62656824,28.76322274
580,29.88283266,29.808,29.80066788,23.37159895,26.36661753,28.73261238,30.13465582,30.64170387,28.76737638,6.8,23.4338855,26.51554888,28.74748179,30.08165341,30.64835383,28.78274514
581,29.91202997,29.836,29.83216303,23.39241379,26.38242728,28.75270384,30.16862627,30.66455323,28.7886596,6.8,23.45183902,26.5416753,28.76735502,30.11032302,30.66998611,28.80218934
582,29.94122727,29.864,29.86349506,23.41188854,26.46527961,28.77273775,30.20262708,30.68723678,28.80407955,6.8,23.46965019,26.56792862,28.78715672,30.1388773,30.69146191,28.8215506
583,29.97042457,29.892,29.89466042,23.43120407,26.49310287,28.79270482,30.23665195,30.70975083,28.8217837,6.8,23.4883395,26.59461559,28.80688576,30.16723697,30.71277799,28.84090466
584,29.99962188,29.92,29.92565557,23.45102049,26.49817928,28.81260408,30.27069459,30.7320918,28.84016196,6.8,23.50693084,26.6212947,28.82654078,30.19536936,30.73393112,28.86010413
585,30.02881918,29.948,29.956477,23.4708219,26.49000678,28.83243167,30.30474879,30.75425628,28.85524792,6.8,23.52550591,26.64757055,28.84612048,30.22323367,30.75491803,28.87925583
586,30.05801648,29.976,29.98712121,23.49072497,26.54387795,28.8521775,30.33880838,30.77624097,28.88091609,6.8,23.5442888,26.67368732,28.86562345,30.2509073,30.77573542,28.89831409
587,30.08721378,30.004,30.01758471,23.51084715,26.54812875,28.87182896,30.36885707,30.79804273,28.89542421,6.8,23.56296135,26.69959866,28.88504872,30.2785291,30.79637997,28.9173137
588,30.11641109,30.032,30.04786401,23.52990918,26.57273782,28.89139254,30.39702994,30.81965856,28.91249466,6.8,23.58175209,26.72542478,28.90440418,30.30609433,30.81684835,28.93615505
589,30.14560839,30.06,30.07795568,23.54914464,26.64169018,28.91086738,30.42522817,30.84108561,28.93168112,6.8,23.60046168,26.75079692,28.92368738,30.33359841,30.83713719,28.95489204
590,30.17627989,30.092,30.10802367,23.56719562,26.72109763,28.93025698,30.4534655,30.86232115,28.9562623,6.8,23.61877726,26.7757108,28.94290112,30.36104095,30.85724313,28.97351595
591,30.20695139,30.124,30.13813261,23.5894584,26.89268639,28.94956314,30.47600405,30.88336259,28.96957294,6.8,23.63700816,26.80050487,28.96204236,30.38837661,30.87716205,28.99209093
592,30.23762288,30.156,30.16827446,23.60680516,26.90004375,28.96878775,30.49523349,30.90420752,28.98833192,6.8,23.65515096,26.82473284,28.98110756,30.41559911,30.89688978,29.01054027
593,30.26829438,30.188,30.19844132,23.62513393,26.9284941,28.98792275,30.5272413,30.92485361,29.00214369,6.8,23.67321532,26.84895468,29.00009325,30.44268479,30.91642222,29.02881139
594,30.29896588,30.22,30.22862544,23.63660182,26.94700413,29.00696057,30.54452349,30.94529873,29.02959546,6.8,23.69119115,26.87300124,29.01898952,30.46968254,30.93575534,29.04710599
595,30.32963738,30.252,30.25881918,23.65584625,26.96511004,29.02589008,30.56237857,30.96554085,29.04833104,6.8,23.70908834,26.89653386,29.03779527,30.49649025,30.95488516,29.06527325
596,30.36030888,30.284,30.28901507,23.67019029,26.98321596,29.04470514,30.59174529,30.9855781,29.0638268,6.7,23.72688852,26.92015198,29.0565132,30.52315959,30.9738078,29.08334413
597,30.39098037,30.316,30.31920574,23.67704807,26.93989703,29.06340051,30.61034252,31.00540875,29.07585531,6.7,23.74456873,26.94364143,29.07514067,30.54966431,30.99251942,29.10131669
598,30.42165187,30.348,30.349384,23.69806855,26.98954319,29.0819797,30.6275881,31.0250312,29.09300965,6.7,23.76214471,26.96755216,29.09367383,30.57589736,31.01101625,29.11910705
599,30.45232337,30.38,30.37954275,23.72628209,26.9776702,29.10043936,30.64477516,31.044444,29.10573007,6.7,23.77959212,26.9917228,29.11210872,30.60182508,31.02929459,29.1367849
600,30.481131,30.408,30.4098352,23.747282,26.96579721,29.11877884,30.66190094,31.06364584,29.13528848,6.6,23.79688832,27.01588103,29.13043971,30.62744813,31.04735079,29.1542678
601,30.50993862,30.436,30.44022733,23.76718742,26.97800505,29.13699244,30.68367699,31.08263556,29.14245439,6.6,23.81411301,27.04000916,29.14866285,30.6527671,31.06518129,29.17160289
602,30.53874625,30.464,30.47070353,23.78670291,27.00631232,29.15507376,30.71095013,31.10141211,29.16077877,6.6,23.83117672,27.06363577,29.16677416,30.67780983,31.08278257,29.18882659
603,30.56755388,30.492,30.50124839,23.80718274,27.03874558,29.17302301,30.73826786,31.11997462,29.17808597,6.6,23.84808527,27.0872733,29.18476963,30.70265413,31.10015116,29.2060086
604,30.59636151,30.52,30.53184672,23.82553813,27.07117884,29.19084701,30.7656226,31.13832233,29.19288157,6.5,23.86483069,27.11096414,29.20264519,30.72729533,31.11728369,29.2229094
605,30.62516913,30.548,30.56248354,23.84357186,27.1036121,29.20853828,30.77805854,31.15643699,29.22367021,6.5,23.88140633,27.13472531,29.2203969,30.75172877,31.13417681,29.2397294
606,30.65397676,30.576,30.59314407,23.86135895,27.13604536,29.2260967,30.78563533,31.17427183,29.22758384,6.5,23.89780261,27.15866643,29.23802073,30.77594985,31.15082726,29.25640048
607,30.68278439,30.604,30.62381374,23.8795419,27.16847862,29.24351508,30.79306455,31.19182342,29.24481994,6.4,23.91397805,27.182772,29.25551264,30.79993483,31.16723183,29.27289203
608,30.71159201,30.632,30.6544782,23.89833812,27.18605483,29.26081569,30.80034599,31.20908844,29.26975647,6.4,23.92997808,27.20695315,29.27286854,30.82361822,31.18338737,29.28932689
609,30.74039964,30.66,30.6851233,23.91265378,27.20721235,29.27800053,30.82612228,31.22606371,29.28194983,6.3,23.94581625,27.23089254,29.29008428,30.84709058,31.19929077,29.30549974
610,30.77045234,30.682,30.71564774,23.9308088,27.2280248,29.29505977,30.85306217,31.2427461,29.30353,6.3,23.96147135,27.25465806,29.30715571,30.87030321,31.21493902,29.32154958
611,30.80050504,30.704,30.74596571,23.94877918,27.24909053,29.31198613,30.87802555,31.25913266,29.3193573,6.2,23.97722513,27.27963603,29.32407873,30.89339093,31.23032914,29.33740898
612,30.83055773,30.726,30.7760643,23.96740053,27.2775659,29.32878135,30.89564508,31.27522049,29.33328622,6.2,23.99274759,27.30456876,29.34084923,30.91627267,31.24545822,29.35315707
613,30.86061043,30.748,30.80593073,23.98639276,27.31855474,29.34544886,30.91307541,31.29100685,29.34837996,6.2,24.00831118,27.32924947,29.35746305,30.93902019,31.26032341,29.36874044
614,30.89066313,30.77,30.83555235,24.00488833,27.35954357,29.36198802,30.93031357,31.30648907,29.3700219,6.1,24.02367796,27.35368141,29.37391609,30.96164975,31.27492192,29.38412275
615,30.92071583,30.792,30.86491664,24.02261665,27.37199764,29.37840141,30.9470901,31.32166462,29.38877067,6.1,24.03889382,27.37815145,29.3902043,30.9840869,31.28925101,29.39937502
616,30.95076853,30.814,30.89401119,24.03873888,27.37644926,29.39468178,30.9635582,31.33653105,29.40372545,6,24.0538992,27.40251088,29.40632363,31.00639685,31.30330801,29.41441525
617,30.98082122,30.836,30.92282374,24.05480997,27.39358729,29.41082706,30.98000447,31.35108606,29.41913803,6,24.06904486,27.42679423,29.42227002,31.02854159,31.31709032,29.42941262
618,31.01087392,30.858,30.95134215,24.06889372,27.44687687,29.4268321,30.99007016,31.36532744,29.43532934,5.9,24.08401627,27.45085895,29.43803951,31.05045993,31.33059538,29.44419734
619,31.04092662,30.88,30.9795544,24.08366973,27.48091904,29.44269035,30.99812325,31.37925307,29.45050493,5.9,24.09876413,27.47463766,29.45362822,31.07215048,31.34382071,29.45876834
620,31.07121964,30.917,31.00742677,24.09816887,27.53532994,29.45839237,31.00605458,31.39286098,29.46018343,5.9,24.11340324,27.49838033,29.46903223,31.09367873,31.35676389,29.47313437
621,31.10151266,30.954,31.03504424,24.12696166,27.59157248,29.47393556,31.01386254,31.40614927,29.47544804,5.8,24.12788327,27.521588,29.48424759,31.11492916,31.36942255,29.48737751
622,31.13180568,30.991,31.06240094,24.14072146,27.6201132,29.48931878,31.03029474,31.4191162,29.49286956,5.8,24.14218042,27.54446755,29.49927031,31.13593009,31.3817944,29.50152991
623,31.1620987,31.028,31.08949119,24.15543404,27.65349088,29.50454001,31.05430952,31.43176008,29.50780435,5.8,24.1563661,27.5672379,29.51409642,31.1566127,31.39387721,29.51547492
624,31.19239173,31.065,31.11630946,24.16968941,27.65685246,29.51957582,31.08618047,31.44407939,29.52678143,5.7,24.17049654,27.5899831,29.52872189,31.17679974,31.4056688,29.5292724
625,31.22268475,31.102,31.14285039,24.18255418,27.7432105,29.5344234,31.11783368,31.45607268,29.54063709,5.7,24.18468775,27.61287328,29.54314286,31.1965164,31.41716708,29.54284753
626,31.25297777,31.139,31.16910878,24.19606471,27.81352446,29.54908023,31.14926091,31.46773862,29.55522946,5.7,24.19871029,27.63541031,29.55735361,31.2159402,31.42837001,29.55633423
627,31.28327079,31.176,31.19507958,24.20680534,27.80855806,29.56354006,31.18045418,31.47907599,29.57382656,5.7,24.21259881,27.65808163,29.57135061,31.2350743,31.43927562,29.56968882
628,31.31356381,31.213,31.22075792,24.28231474,27.80573984,29.57780678,31.21140581,31.4900837,29.58656051,5.6,24.22638092,27.68054578,29.58513038,31.25392212,31.44988202,29.58267238
629,31.34385683,31.25,31.24613908,24.29229231,27.82165937,29.59187511,31.24210836,31.50076074,29.59778185,5.6,24.24005675,27.70272113,29.59868953,31.27248668,31.46018737,29.59550813
630,31.36166867,31.274,31.27137865,24.30151511,27.85737453,29.60574484,31.27016773,31.51110624,29.60991583,5.6,24.25363367,27.72444211,29.6120247,31.29073112,31.47018992,29.60812338
631,31.37948051,31.298,31.29644885,24.34809746,27.89384619,29.61941909,31.29688082,31.52111941,29.6254372,5.6,24.26746788,27.74591657,29.62513252,31.30867202,31.47988799,29.62060895
632,31.39729235,31.322,31.3213367,24.35947989,27.93031784,29.63289305,31.32351278,31.53079959,29.64224055,5.5,24.28120227,27.767373,29.63800946,31.32637658,31.48927995,29.63288835
633,31.41510419,31.346,31.34602945,24.36943491,27.9173543,29.64615988,31.35006335,31.54014623,29.65484844,5.5,24.294877,27.78879599,29.65065201,31.34396558,31.49836428,29.64494112
634,31.43291604,31.37,31.37051459,24.37926756,27.9341726,29.65920903,31.37657934,31.54915889,29.66906156,5.5,24.30843296,27.81018312,29.66305663,31.36143335,31.5071395,29.65673241
635,31.45072788,31.394,31.39477984,24.38904132,27.92668524,29.67204074,31.40307003,31.55783723,29.68071551,5.5,24.32220798,27.83104796,29.67521975,31.37879551,31.51560424,29.66844804
636,31.46853972,31.418,31.41881318,24.39868586,27.92438783,29.68469554,31.42953303,31.56618103,29.68846325,5.5,24.33586434,27.85169127,29.6871379,31.39607499,31.52375719,29.67989054
637,31.48635156,31.442,31.44260279,24.41170908,27.94463493,29.69711158,31.45596627,31.57419017,29.7044937,5.5,24.34965369,27.87213931,29.69880759,31.41326621,31.53159711,29.69108041
638,31.5041634,31.466,31.46613712,24.42157301,27.94817269,29.70929222,31.48236795,31.58186467,29.71502801,5.4,24.36327557,27.89244311,29.71022483,31.43035492,31.5391245,29.70205519
639,31.52197524,31.49,31.48940484,24.43157773,27.91786365,29.72122632,31.50455826,31.58920462,29.72508738,5.4,24.37673454,27.91241641,29.72138629,31.4471807,31.5463416,29.71278429
640,31.53886469,31.518,31.51234753,24.4417475,27.93741456,29.73291744,31.52131447,31.59621024,29.73625266,5.4,24.3904891,27.93241007,29.73228872,31.46382358,31.55325077,29.72325425
641,31.55575414,31.546,31.5349644,24.45219559,27.95753,29.74436606,31.53793931,31.60288188,29.75090938,5.4,24.40414139,27.95259728,29.74293001,31.48036184,31.55985442,29.7334366
642,31.57264359,31.574,31.55724755,24.46313783,27.94409137,29.7555691,31.55443007,31.60921995,29.76035215,5.4,24.41763617,27.9729387,29.75330697,31.49678992,31.56615504,29.74351815
643,31.58953304,31.602,31.57918933,24.47386108,27.94334892,29.76651816,31.56746066,31.61522503,29.768087,5.4,24.43075556,27.99281985,29.76341648,31.51310204,31.57215518,29.75335554
644,31.6064225,31.63,31.60078229,24.48433329,27.99964437,29.77722463,31.58457922,31.62089776,29.78128024,5.4,24.44368891,28.01236889,29.77325547,31.52929156,31.57785745,29.76293845
645,31.62331195,31.658,31.62201921,24.49406012,28.01381364,29.78767997,31.59877065,31.62623892,29.7947613,5.4,24.45637933,28.03175699,29.78282089,31.54535178,31.58326454,29.77219685
646,31.6402014,31.686,31.64289306,24.5061767,28.02890344,29.79787792,31.60532467,31.6312494,29.80213348,5.4,24.46888742,28.05106242,29.79210974,31.5612698,31.58837918,29.78131553
647,31.65709085,31.714,31.66339705,24.51714469,28.03104066,29.80780837,31.61161097,31.63593018,29.81167068,5.3,24.48156092,28.07027579,29.80111907,31.57703193,31.59320416,29.79006472
648,31.6739803,31.742,31.68352461,24.53253144,28.05280814,29.81747219,31.6176273,31.64028237,29.81885205,5.3,24.49425767,28.08949452,29.80984606,31.59263262,31.59774233,29.79857059
649,31.69086975,31.77,31.70326936,24.54276842,28.11548907,29.8268666,31.62061896,31.64430718,29.82687027,5.3,24.50706786,28.10878718,29.81828798,31.60802649,31.60199659,29.80691948
650,31.70950812,31.782,31.72262515,24.55598036,28.1607814,29.83598874,31.63638226,31.64800594,29.83646163,5.3,24.51988106,28.12793339,29.82644216,31.62313275,31.60596986,29.81489285
651,31.72814649,31.794,31.74150956,24.56594804,28.19127144,29.84483018,31.65180199,31.65138007,29.84274505,5.3,24.5324716,28.14703865,29.83430604,31.63794941,31.60966514,29.82277351
652,31.74678486,31.806,31.75991311,24.58755186,28.24385866,29.85461162,31.66687641,31.65443114,29.85312999,5.3,24.54538436,28.16602096,29.8418771,31.6524745,31.61308545,29.83032951
653,31.76542323,31.818,31.77782652,24.55970671,28.28479431,29.86399519,31.68160391,31.65716078,29.85986317,5.2,24.55840774,28.18510189,29.84915316,31.66670606,31.61623384,29.83766144
654,31.7840616,31.83,31.79524068,24.54373583,28.24862021,29.87302746,31.69598297,31.65957078,29.86365722,5.2,24.57070014,28.20389775,29.85613187,31.6806422,31.61911342,29.84474265
